env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
C:\Users\95101\anaconda3\envs\RWARE_Project\lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0420 steps=215040 sps=380.4 return=-1.761 len=500.0 events=0.00 pi_loss=-0.0047 v_loss=0.0011 ent=0.666 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0425 steps=217600 sps=380.7 return=-1.606 len=500.0 events=0.00 pi_loss=-0.0062 v_loss=0.0011 ent=0.687 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0430 steps=220160 sps=380.9 return=-1.525 len=500.0 events=0.00 pi_loss=-0.0051 v_loss=0.0009 ent=0.667 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0435 steps=222720 sps=381.0 return=-1.547 len=500.0 events=0.00 pi_loss=-0.0085 v_loss=0.0013 ent=0.504 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0440 steps=225280 sps=381.1 return=-1.598 len=500.0 events=0.00 pi_loss=-0.0046 v_loss=0.0017 ent=0.546 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0445 steps=227840 sps=381.3 return=-1.475 len=500.0 events=0.00 pi_loss=-0.0012 v_loss=0.0012 ent=0.480 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0450 steps=230400 sps=381.6 return=-1.421 len=500.0 events=0.00 pi_loss=-0.0056 v_loss=0.0005 ent=0.506 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
eval iter=0450 return=-0.207 length=500.0
iter=0455 steps=232960 sps=380.4 return=-1.388 len=500.0 events=0.00 pi_loss=-0.0036 v_loss=0.0009 ent=0.431 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0460 steps=235520 sps=380.4 return=-1.486 len=500.0 events=0.00 pi_loss=-0.0048 v_loss=0.0009 ent=0.553 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0465 steps=238080 sps=380.7 return=-1.399 len=500.0 events=0.00 pi_loss=-0.0026 v_loss=0.0006 ent=0.494 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0470 steps=240640 sps=380.9 return=-1.540 len=500.0 events=0.00 pi_loss=-0.0038 v_loss=0.0009 ent=0.469 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0475 steps=243200 sps=381.1 return=-1.410 len=500.0 events=0.00 pi_loss=-0.0023 v_loss=0.0008 ent=0.388 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0480 steps=245760 sps=381.0 return=-1.272 len=500.0 events=0.00 pi_loss=-0.0004 v_loss=0.0008 ent=0.372 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0485 steps=248320 sps=381.0 return=-1.336 len=500.0 events=0.00 pi_loss=-0.0035 v_loss=0.0007 ent=0.396 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0490 steps=250880 sps=381.1 return=-1.347 len=500.0 events=0.00 pi_loss=-0.0020 v_loss=0.0006 ent=0.424 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0495 steps=253440 sps=381.3 return=-1.340 len=500.0 events=0.00 pi_loss=-0.0040 v_loss=0.0010 ent=0.491 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0500 steps=256000 sps=381.3 return=-1.314 len=500.0 events=0.00 pi_loss=-0.0041 v_loss=0.0010 ent=0.509 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
