env=rware-multiteam-tiny-4ag-2teams-v0 agents=1 obs_dim=183 action_dim=5 device=cuda
env_mechanics n_agents=1 num_observations=1 action_space=Tuple(Discrete(5)) observation_space=Tuple(Box(-inf, inf, (183,), float32)) request_queue_size=1
C:\Users\95101\anaconda3\envs\RWARE_MARL\Lib\site-packages\gymnasium\utils\passive_env_checker.py:244: UserWarning: [33mWARN: The reward returned by `step()` must be a float, int, np.integer or np.floating, actual type: <class 'list'>[0m
  logger.warn(
iter=0050 steps=51200 sps=295.5 return=0.042 task=0.000 shape=0.042 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0008 v_loss=0.0000 ent=1.231 rew_nz=0.017 rew_pos=0.017 skip=0.00 maxp=0.43 turn=0.53 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
eval iter=0050 return=0.024 task=0.000 shape=0.024 length=500.0 deliveries=0.00 returns=0.00 delivery_sr=0.00 full_cycle=0.00 maxp=0.43 turn=0.10
iter=0051 steps=52224 sps=267.1 return=0.052 task=0.000 shape=0.052 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0004 v_loss=0.0000 ent=1.239 rew_nz=0.021 rew_pos=0.021 skip=0.00 maxp=0.44 turn=0.50 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0052 steps=53248 sps=267.7 return=0.042 task=0.000 shape=0.042 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0018 v_loss=0.0000 ent=1.221 rew_nz=0.017 rew_pos=0.017 skip=0.00 maxp=0.45 turn=0.48 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0053 steps=54272 sps=268.3 return=0.040 task=0.000 shape=0.040 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0004 v_loss=0.0001 ent=1.180 rew_nz=0.013 rew_pos=0.013 skip=0.00 maxp=0.48 turn=0.48 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0054 steps=55296 sps=268.7 return=0.025 task=0.000 shape=0.025 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0008 v_loss=0.0001 ent=1.164 rew_nz=0.007 rew_pos=0.007 skip=0.00 maxp=0.51 turn=0.46 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0055 steps=56320 sps=268.8 return=0.022 task=0.000 shape=0.022 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=0.0002 v_loss=0.0001 ent=1.149 rew_nz=0.017 rew_pos=0.017 skip=0.00 maxp=0.53 turn=0.46 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0056 steps=57344 sps=269.3 return=0.045 task=0.000 shape=0.045 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0010 v_loss=0.0001 ent=1.161 rew_nz=0.012 rew_pos=0.012 skip=0.00 maxp=0.51 turn=0.47 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0057 steps=58368 sps=269.7 return=0.017 task=0.000 shape=0.017 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.00 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0006 v_loss=0.0000 ent=1.157 rew_nz=0.007 rew_pos=0.007 skip=0.00 maxp=0.51 turn=0.50 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
iter=0058 steps=59392 sps=270.1 return=0.022 task=0.000 shape=0.022 len=500.0 events=0.00 deliveries=0.00 returns=0.00 pickup_sr=0.50 delivery_sr=0.00 full_cycle=0.00 pi_loss=-0.0012 v_loss=0.0001 ent=1.150 rew_nz=0.005 rew_pos=0.005 skip=0.00 maxp=0.49 turn=0.50 sim=nan delta=nan edges=0 consensus_edges=0 clusters=[[0]]
